Unnamed: 0,CHANGE_COMPONENT_ENABLED_STATE,DISABLE_KEYGUARD,KILL_BACKGROUND_PROCESSES,STATUS_BAR,WRITE_HISTORY_BOOKMARKS,CONTROL_LOCATION_UPDATES,DEVICE_POWER,EXPAND_STATUS_BAR,FLASHLIGHT,READ_USER_DICTIONARY,SET_ORIENTATION,SET_TIME,WRITE_USER_DICTIONARY,class
93146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115486,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124246,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16433,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129722,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126717,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138281,0,0,0,0,0,0,0,0,1,0,0,0,0,1
142357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133643,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131107,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56994,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110563,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12170,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40628,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134487,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59133,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114184,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121590,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43272,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127623,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108699,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159302,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146083,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145189,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122508,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18074,0,0,0,0,1,0,0,0,1,0,0,0,0,1
65288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162432,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33673,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3899,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57376,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100543,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153541,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115937,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127240,0,0,0,0,1,0,0,0,0,0,0,0,0,1
141224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149856,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27371,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76275,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76407,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41452,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159094,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134067,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143834,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103437,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116185,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88022,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53122,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140239,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115133,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150408,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147071,0,0,0,0,1,0,0,0,0,0,0,0,0,1
71680,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60497,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3919,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92818,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134542,0,0,0,0,0,0,0,0,1,0,0,0,0,1
101465,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113618,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64756,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25494,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104439,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107567,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106674,0,0,0,0,1,0,0,0,0,0,0,0,0,1
143272,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50156,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102553,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50705,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33353,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3447,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44343,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30245,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9880,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109865,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38380,0,0,0,0,0,0,0,0,0,0,0,0,0,1
732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122262,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39157,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149060,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98445,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75510,0,0,0,0,1,0,0,0,0,0,0,0,0,1
57000,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96429,0,0,0,0,1,0,0,0,1,0,0,0,0,0
142539,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31967,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89954,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114049,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141313,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33173,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157138,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33285,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81249,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52938,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76742,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65298,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69807,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141936,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39170,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115315,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20548,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119479,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142795,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67315,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61866,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104755,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141615,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88811,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129853,0,0,0,0,1,0,0,0,0,0,0,0,0,1
89208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25148,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79212,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57500,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78310,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162029,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112043,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59409,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72880,0,0,0,0,1,0,0,0,0,0,0,0,0,1
71376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71195,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61541,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36158,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62847,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116989,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58904,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118130,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39743,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29592,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77912,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131010,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44232,0,0,0,0,1,0,0,0,0,0,0,0,0,1
76241,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30827,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30688,0,1,0,0,0,0,0,0,0,0,0,0,0,1
91894,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114741,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68023,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26210,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43075,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114489,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28653,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24456,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117127,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127520,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153664,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22125,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36855,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146482,1,0,0,0,0,0,0,0,0,0,0,0,0,1
162167,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98238,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44061,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65664,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38791,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131483,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86326,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159975,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2492,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156662,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37467,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80349,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151419,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72549,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14355,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132983,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130477,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19017,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150492,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39278,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65082,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89158,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156223,0,0,0,0,1,0,0,0,0,0,0,0,0,1
57221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113688,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40024,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71712,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28591,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124540,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36532,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119042,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28355,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160621,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79469,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39175,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102533,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106583,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138466,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91028,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68345,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78528,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94034,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123706,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140043,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151477,0,1,0,0,1,0,0,0,0,0,0,0,0,1
66460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143595,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95133,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118117,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146192,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,0,0,0,0,1,0,0,0,1,0,0,0,0,0
157566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41831,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75490,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128665,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158495,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45262,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102912,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50616,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73477,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120702,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44595,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68276,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50767,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94682,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61459,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54902,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91638,0,0,0,0,1,0,0,0,0,0,0,0,0,0
